Name,Naics,Address,City,County,State,zip,excess_low_lbs,excess_high_lbs,UniqueID,prepared
Taste of Afria,Full-Service Restaurants,11240 W 135th St,Overland Park,Johnson,KS,66221,6750,33920,RFS46561,0
Taste of China,Full-Service Restaurants,7805 Quivira Rd,Lenexa,Johnson,KS,66216,16719,30528,RFS256873,0
Taste of Soul Southern Chicken,Full-Service Restaurants,7700 E Kellogg Dr Ste 5,Wichita,Sedgwick,KS,67207,2879,23744,RFS255673,0
Tastee Foodz LLC,Full-Service Restaurants,15608 S Bradley Dr,Olathe,Johnson,KS,66062,2879,2879,RFS85017,0
Tasty China House,Full-Service Restaurants,1120 Moro St Ste C,Manhattan,Riley,KS,66502,11859,27136,RFS46058,0
Tasty Thai,Full-Service Restaurants,14319 Metcalf Ave,Overland Park,Johnson,KS,66223,27866,50880,RFS75658,0
Tate's Dairy Queen,Limited-Service Restaurants,1700 W Wyatt Earp Blvd,Dodge City,Ford,KS,67801,21428,21428,RFS327091,0
Tatsu's Inc.,Full-Service Restaurants,4603 W 90th St,Prairie Village,Johnson,KS,66207,19800,47488,RFS200970,0
Tavistock Freebirds LLC,Full-Service Restaurants,2024 N Woodlawn St # 417,Wichita,Sedgwick,KS,67208,2130,50880,RFS112564,0
Tavistock Freebirds LLC,Full-Service Restaurants,410 N Hillside St,Wichita,Sedgwick,KS,67214,38640,47488,RFS188300,0
Taylor Made Catering,Caterers,12822 W 91st St,Shawnee Mission,Johnson,KS,66215,5208,5208,RFS3338,0
Taylors Hoot House Pizza,Limited-Service Restaurants,503 N Main St,Garden Plain,Sedgwick,KS,67050,15466,33000,RFS401718,0
Teds Cafe Escondido,Full-Service Restaurants,7001 W 135th St,Overland Park,Johnson,KS,66223,3753,23744,RFS244930,0
Ted's Kc Pita LLC,Limited-Service Restaurants,8775 W 95th St,Overland Park,Johnson,KS,66212,24150,39000,RFS439863,0
Ted's Montana Grill,Limited-Service Restaurants,1713 Village West Pkwy,Kansas City,Wyandotte,KS,66111,3436,18000,RFS327896,0
Tee Time Cafe',Full-Service Restaurants,14100 W 95th St S,Clearwater,Sedgwick,KS,67026,9580,47488,RFS73760,0
Tejavan Inc,Full-Service Restaurants,2991 US 24 Hwy,Beloit,Mitchell,KS,67420,13471,37312,RFS152687,0
Tell City Pizza Hut LLC,Limited-Service Restaurants,3706 SW Topeka Blvd # 10,Topeka,Shawnee,KS,66609,19682,39000,RFS381345,0
Teo,Full-Service Restaurants,21931 W 120th St,Olathe,Johnson,KS,66061,2965,16960,RFS122152,0
Teppanyaki Sushi Buffet,Limited-Service Restaurants,6710 W Kellogg Dr,Wichita,Sedgwick,KS,67209,15935,30000,RFS421389,0
Tequilas LLC,Full-Service Restaurants,8884 N Saddlebrook CT,Park City,Sedgwick,KS,67147,15935,33920,RFS270634,0
Tequila's Mexican Grill Inc,Full-Service Restaurants,519 W Mary St,Garden City,Finney,KS,67846,6483,33920,RFS213978,0
Terebinth Coffeehouse & Roastery LLC,Limited-Service Restaurants,205 N Central St,Coffeyville,Montgomery,KS,67337,10154,27000,RFS340643,0
Teriyaki House,Full-Service Restaurants,1845 S Rock Rd Ste 101,Wichita,Sedgwick,KS,67207,5742,27136,RFS101724,0
Terrace Catering,Caterers,19907 Peppertree Rd,Edgerton,Johnson,KS,66021,24990,47488,RFS7640,0
Terrebonne Carryout & Catering,Caterers,805 Vermont St,Lawrence,Douglas,KS,66044,2879,23744,RFS21927,0
Texas Concession Corporation,Limited-Service Restaurants,8100 E 22nd St N,Wichita,Sedgwick,KS,67226,3850,21000,RFS434666,0
Texas Resturants of Kansas,Full-Service Restaurants,4038 W 83rd St,Prairie Village,Johnson,KS,66208,111463,111463,RFS186488,0
Texas Roadhouse,Full-Service Restaurants,200 Manhattan Town Ctr,Manhattan,Riley,KS,66502,146752,146752,RFS109665,0
Texas Roadhouse - Wichita KS (greenwich Rd.),Full-Service Restaurants,2526 N Greenwich Rd,Wichita,Sedgwick,KS,67226,5700,5700,RFS138353,0
Texas Star,Full-Service Restaurants,2508 Meade Cir,Manhattan,Riley,KS,66502,2879,23744,RFS137329,0
Texas Toms,Limited-Service Restaurants,3009 Strong Ave,Kansas City,Wyandotte,KS,66106,3269,21000,RFS366765,0
Texas Toms Burgers,Limited-Service Restaurants,2222 N 7th St,Kansas City,Wyandotte,KS,66101,2124,12000,RFS347385,0
Texaz Table Restaurant of Ks LLC,Full-Service Restaurants,8232 Mission Rd,Prairie Village,Johnson,KS,66208,33439,61056,RFS263780,0
Texkan Restaurants LLC,Full-Service Restaurants,2084 Brookside Dr,Independence,Montgomery,KS,67301,11423,30528,RFS115720,0
Thai Cafe,Full-Service Restaurants,3802 E Harry St,Wichita,Sedgwick,KS,67218,17529,37312,RFS179723,0
Thai Cuisine,Full-Service Restaurants,313 N 4th St,Osborne,Osborne,KS,67473,4522,4522,RFS160375,0
Thai Diner Restaurant,Full-Service Restaurants,2223 Louisiana St Ste E,Lawrence,Douglas,KS,66046,2879,23744,RFS124671,0
Thai House,Full-Service Restaurants,921 E 1264 Rd,Lawrence,Douglas,KS,66047,16936,37312,RFS275758,0
Thai Riffic Food LLC,Full-Service Restaurants,507 E Twisted Oak Rd,Derby,Sedgwick,KS,67037,3167,3167,RFS210974,0
The 3 Amigos LLC,Full-Service Restaurants,1129 N Gordon St,Wichita,Sedgwick,KS,67203,15935,33920,RFS46916,0
The 4th Down Grill LLC,Limited-Service Restaurants,6607 Parallel Pkwy,Kansas City,Wyandotte,KS,66102,6076,27000,RFS420593,0
The Asian Bistro,Full-Service Restaurants,1520 S Webb Rd Ste 180,Wichita,Sedgwick,KS,67207,3136,23744,RFS82396,0
The Baldwin Diner,Full-Service Restaurants,516 Ames St,Baldwin City,Douglas,KS,66006,4958,23744,RFS213432,0
The Barbe-Q-Pit LLC,Full-Service Restaurants,2102 N Edgemoor St,Wichita,Sedgwick,KS,67208,87644,87644,RFS117337,0
The Barrell,Full-Service Restaurants,521 S Summit St,Arkansas City,Cowley,KS,67005,5211,30528,RFS214657,0
The Basha LLC,Full-Service Restaurants,7016 W 105th St,Overland Park,Johnson,KS,66212,27866,50880,RFS245423,0
The Bean Scene,Limited-Service Restaurants,8606 W 13th St N Ste 120,Wichita,Sedgwick,KS,67212,6666,6666,RFS438956,0
The Beer Ice Cream Project,Limited-Service Restaurants,532 S Greenwood Ave,Wichita,Sedgwick,KS,67211,17529,33000,RFS406065,0
The Big Biscuit,Limited-Service Restaurants,13505 S Mur Len Rd,Olathe,Johnson,KS,66062,42727,42727,RFS311604,0
The Blissful Bite LLC,Full-Service Restaurants,1017 Indiana St,Lawrence,Douglas,KS,66044,13856,30528,RFS32409,0
The Bomb Bbq LLC,Full-Service Restaurants,1823 S Covington CT,Wichita,Sedgwick,KS,67209,3167,23744,RFS100573,0
The Bowery Kc,Caterers,20559 S Lone Elm Rd,Spring Hill,Johnson,KS,66083,42727,42727,RFS8207,0
The Bread Sled Cafe LLC,Full-Service Restaurants,4719 N Arkansas Ave,Wichita,Sedgwick,KS,67204,2879,23744,RFS203181,0
The Break Room,Full-Service Restaurants,911 S Kansas Ave,Topeka,Shawnee,KS,66612,6820,47488,RFS274386,0
The Breakfast Club,Limited-Service Restaurants,1204 Oread Ave,Lawrence,Douglas,KS,66044,2879,2879,RFS302564,0
The Brew Top Pub & Patio,Limited-Service Restaurants,6601 W 135th St,Overland Park,Johnson,KS,66223,15059,339200,RFS420552,0
The Brgr Spot L L C,Limited-Service Restaurants,6647 Greeley Ave,Kansas City,Wyandotte,KS,66104,16994,27000,RFS420873,0
The Broiler Restaurant Club,Limited-Service Restaurants,102 S Main St,Scott City,Scott,KS,67871,5205,13568,RFS288272,0
The Bullet Hole LLC,Limited-Service Restaurants,1111 Main Ave,Goodland,Sherman,KS,67735,2879,2879,RFS296009,0
The Burger Stand,Limited-Service Restaurants,803 Massachusetts St,Lawrence,Douglas,KS,66044,30792,30792,RFS433878,0
The Butts Up Bbq Crew LLC,Full-Service Restaurants,5517 Eisenhower Ave,Great Bend,Barton,KS,67530,11459,27136,RFS220453,0
The Candle Club,Full-Service Restaurants,6135 E 13th St N,Wichita,Sedgwick,KS,67208,9179,108544,RFS231785,0
The Cattlemens Grille,Limited-Service Restaurants,106 W 2nd St,Onaga,Pottawatomie,KS,66521,20294,36000,RFS291561,0
The Clyde Cafe LLC,Full-Service Restaurants,617 Baldwin St,Clyde,Cloud,KS,66938,4913,23744,RFS232361,0
The Coffee House L L C,Limited-Service Restaurants,1424 N Broadmoor St,Derby,Sedgwick,KS,67037,2879,21000,RFS315330,0
The Coffee House The Coop L L C,Limited-Service Restaurants,1424 N Broadmoor St,Derby,Sedgwick,KS,67037,2879,21000,RFS315331,0
The Dog Treatery L L C,Full-Service Restaurants,1615 N Jeanette Ave,Wichita,Sedgwick,KS,67203,6039,27136,RFS88504,0
The Dore,Limited-Service Restaurants,114 N Washington Ave,Wellington,Sumner,KS,67152,18282,42000,RFS298146,0
The Eagles Nest,Full-Service Restaurants,411 5th St,Mc Cune,Crawford,KS,66753,2879,23744,RFS188745,0
The Edge Lounge & Cafe LLC,Full-Service Restaurants,1556 N Broadway Ave # 600,Wichita,Sedgwick,KS,67214,8153,8153,RFS84753,0
The Egg & I,Full-Service Restaurants,8180 W 135th St,Overland Park,Johnson,KS,66223,39012,39012,RFS262859,0
The Everyday Gourmet,Full-Service Restaurants,249 S Ridgewood Dr,Wichita,Sedgwick,KS,67218,19122,40704,RFS135963,0
The Filling Station,Limited-Service Restaurants,7420 Johnson Dr,Shawnee Mission,Johnson,KS,66202,5304,5304,RFS428660,0
The First Watch,Full-Service Restaurants,12040 Blue Valley Pkwy,Overland Park,Johnson,KS,66213,7695,44096,RFS55300,0
The Flying Stove LLC,Full-Service Restaurants,12016 W Briarwood Cir,Wichita,Sedgwick,KS,67235,20716,44096,RFS54998,0
The Good Stuff Cafe LLC,Full-Service Restaurants,310 Main St,Westmoreland,Pottawatomie,KS,66549,2879,23744,RFS158758,0
The Green Mill Restaurant and Bar,Full-Service Restaurants,549 S Rock Rd,Wichita,Sedgwick,KS,67207,5742,27136,RFS219535,0
The Green Onion Cafe LLC,Full-Service Restaurants,4801 SW 18th St,Topeka,Shawnee,KS,66604,2972,2972,RFS204606,0
The Grill House,Limited-Service Restaurants,611 E 5th St,Scott City,Scott,KS,67871,12488,33000,RFS415265,0
The Grill LLC,Limited-Service Restaurants,222 N 2nd Ave,Mulvane,Sedgwick,KS,67110,2879,21000,RFS347200,0
The Grinder Man,Limited-Service Restaurants,1925 S Mead St,Wichita,Sedgwick,KS,67211,7482,14850,RFS335192,0
The Hamburger Place,Limited-Service Restaurants,4974 Road P,Liberal,Seward,KS,67901,6037,24000,RFS400011,0
The Handlebar & Grill,Limited-Service Restaurants,807 10th St,Great Bend,Barton,KS,67530,10123,42000,RFS434268,0
The Hickory Log,Full-Service Restaurants,5047 Welborn Ln,Kansas City,Wyandotte,KS,66104,4463,10176,RFS210399,0
The Ice Hut LLC,Limited-Service Restaurants,11405 W 144th St,Overland Park,Johnson,KS,66221,5044,21000,RFS298288,0
The Jefferson Cup Invitational,Full-Service Restaurants,4510 W 82nd Ter,Prairie Village,Johnson,KS,66208,5402,5402,RFS199250,0
The Kansas City Bbq Store LLC,Full-Service Restaurants,11922 S Strang Line Rd,Olathe,Johnson,KS,66062,3121,3121,RFS53105,0
The Kitchen,Full-Service Restaurants,725 E Douglas Ave,Wichita,Sedgwick,KS,67202,7135,7135,RFS249927,0
The Lakeview,Full-Service Restaurants,706 10th St,Wakefield,Clay,KS,67487,14430,44096,RFS246214,0
The Landing Zone,Limited-Service Restaurants,115 S Main St,Sylvan Grove,Lincoln,KS,67481,7053,7053,RFS298807,0
The Last Stand LLC,Full-Service Restaurants,4101 Spyglass Dr,Hutchinson,Reno,KS,67502,2879,23744,RFS188545,0
The Linger Longer L L C,Full-Service Restaurants,5248 N Old Highway 81,Salina,Saline,KS,67401,5558,30528,RFS215351,0
The Lunchbox LLC,Full-Service Restaurants,930 N Litchfield Ave,Wichita,Sedgwick,KS,67203,6300,6300,RFS276805,0
The Main Dish,Limited-Service Restaurants,913 Broadway,Marysville,Marshall,KS,66508,6177,21000,RFS442977,0
The Monarch,Full-Service Restaurants,579 W Douglas Ave,Wichita,Sedgwick,KS,67213,9123,33920,RFS224420,0
The Old Spaghetti Factory,Full-Service Restaurants,1421 N Waterfront Pkwy,Wichita,Sedgwick,KS,67206,3387,20352,RFS74805,0
The Old Station,Full-Service Restaurants,305 US Highway 36,Baileyville,Nemaha,KS,66404,5288,37312,RFS156977,0
The Other Place,Full-Service Restaurants,7324 W 80th St,Shawnee Mission,Johnson,KS,66204,30772,169600,RFS251116,0
The Pasta Pros LLC,Full-Service Restaurants,7201 Springfield St,Prairie Village,Johnson,KS,66208,14862,27136,RFS249163,0
The Peanut Downtown,Full-Service Restaurants,12663 Metcalf Ave,Shawnee Mission,Johnson,KS,66213,11040,13568,RFS61457,0
The Pitt Inc,Limited-Service Restaurants,516 N Broadway St,Pittsburg,Crawford,KS,66762,11220,11220,RFS403845,0
The Ponderosa Ltd,Full-Service Restaurants,E 3rd St & N Main Ave,Elbing,Butler,KS,67041,55186,55186,RFS283316,0
The Pour House,Full-Service Restaurants,7405 Nieman Rd,Shawnee,Johnson,KS,66203,6268,6268,RFS252222,0
The Pub Lewis,Full-Service Restaurants,207 S Main St,Lewis,Edwards,KS,67552,2879,23744,RFS115107,0
The Rib Crib Bbq Inc,Full-Service Restaurants,1320 SW Ashworth Pl,Topeka,Shawnee,KS,66604,2879,23744,RFS66544,0
The Roost LLC,Full-Service Restaurants,920 Massachusetts St,Lawrence,Douglas,KS,66044,19080,67840,RFS275561,0
The Royal,Caterers,200 E Douglas Ave APT 607,Wichita,Sedgwick,KS,67202,12748,27136,RFS7780,0
The Rusted Rooster,Full-Service Restaurants,837 N Andover Rd,Andover,Butler,KS,67002,18395,47488,RFS265542,0
The Saxton Group LLC,Limited-Service Restaurants,1129 SW Wanamaker Rd,Topeka,Shawnee,KS,66604,22446,27000,RFS297323,0
The Saxton Group LLC,Limited-Service Restaurants,11330 Shwnee Mission Pkwy,Shawnee,Johnson,KS,66203,22446,27000,RFS297773,0
The Saxton Group LLC,Limited-Service Restaurants,2108 W 27th St,Lawrence,Douglas,KS,66047,174580,210000,RFS342989,0
The Smokehouse LLC,Full-Service Restaurants,10509 15 Rd,Ingalls,Gray,KS,67853,6254,27136,RFS37118,0
The Smokin Keg Grill Co LLC,Limited-Service Restaurants,1003 Carline Rd,Girard,Crawford,KS,66743,2879,2879,RFS286182,0
The Spice Merchant & Co,Limited-Service Restaurants,1300 E Douglas Ave,Wichita,Sedgwick,KS,67214,18785,45000,RFS308316,0
The Thai Noodle,Full-Service Restaurants,1126 Laramie St,Manhattan,Riley,KS,66502,7610,33920,RFS46720,0
The Tumlinson-Coffee Partnership L P,Limited-Service Restaurants,2250 N Rock Rd Ste 118-14,Wichita,Sedgwick,KS,67226,22309,42000,RFS348347,0
The Upper Crust,Limited-Service Restaurants,7943 Santa Fe Dr,Overland Park,Johnson,KS,66204,7279,7279,RFS432494,0
The Venue In Leawood LLC,Caterers,4800 W 135th St,Overland Park,Johnson,KS,66224,16082,27136,RFS16572,0
The Vietnam Cafe,Full-Service Restaurants,2200 W 39th Ave,Kansas City,Wyandotte,KS,66103,30211,54272,RFS123015,0
The Waffler,Full-Service Restaurants,2309 W 74th Ter,Prairie Village,Johnson,KS,66208,20435,37312,RFS128685,0
The Whistle Stop Cafe,Full-Service Restaurants,108 E Main St,Mayetta,Jackson,KS,66509,3404,10176,RFS39747,0
The White Peacock,Limited-Service Restaurants,124 S Main St,Lindsborg,McPherson,KS,67456,4087,21000,RFS305170,0
Third Space Coffee LLC,Limited-Service Restaurants,226 Oak St,Bonner Springs,Wyandotte,KS,66012,4875,24000,RFS348563,0
This One Bite LLC,Full-Service Restaurants,6014 Fontana St,Fairway,Johnson,KS,66205,18577,33920,RFS228914,0
Thomas J and Marilyn Dobski,Limited-Service Restaurants,3201 SW Topeka Blvd,Topeka,Shawnee,KS,66611,7482,9000,RFS372146,0
Thomas J and Marilyn Dobski,Limited-Service Restaurants,3241 S Iowa St,Lawrence,Douglas,KS,66046,22446,27000,RFS373170,0
Thompson's Shonuff Bbq,Full-Service Restaurants,1647 E Macarthur Rd,Wichita,Sedgwick,KS,67216,15935,33920,RFS90498,0
Three Bears Bakery & Bbq LLC,Full-Service Restaurants,12669 S Belford St,Olathe,Johnson,KS,66061,3167,23744,RFS61463,0
Three Bees Pottery & Coffee Shop,Limited-Service Restaurants,925 Southwest Blvd,Kansas City,Wyandotte,KS,66103,2879,21000,RFS444025,0
Through The Smoke Bbq,Full-Service Restaurants,13625 S Mur Len Rd,Olathe,Johnson,KS,66062,3484,30528,RFS69826,0
Through The Smoke Bbq and Catering LLC,Caterers,1621 E Drury Ln,Olathe,Johnson,KS,66062,2879,2879,RFS5826,0
Thunderbird Burgers & Icecream,Limited-Service Restaurants,719 Main St,Towanda,Butler,KS,67144,14453,33000,RFS426351,0
Thunderbird Grill LLC,Limited-Service Restaurants,719 Main St,Towanda,Butler,KS,67144,4506,16960,RFS426350,0
Tim Tup Thai Restaurant,Full-Service Restaurants,220 SW 29th St,Topeka,Shawnee,KS,66611,2760,3392,RFS122763,0
Timber Creek Bar & Grill,Limited-Service Restaurants,12 E Amity St,Louisburg,Miami,KS,66053,34719,34719,RFS301406,0
Timberline Steakhouse &,Full-Service Restaurants,260 N Rock Rd Ste 200,Wichita,Sedgwick,KS,67206,16512,67840,RFS140653,0
Titleist Restaurant Group LLC,Full-Service Restaurants,1162 N Linden Cir,Wichita,Sedgwick,KS,67206,2287,10176,RFS50551,0
Tito's Bbq LLC,Full-Service Restaurants,615 S 110th St,Kansas City,Wyandotte,KS,66111,16994,30528,RFS232074,0
Tj's Bbq Incorporated,Full-Service Restaurants,610 Bridge St,Humboldt,Allen,KS,66748,9027,23744,RFS230735,0
Tjs Pizza Co - Kc,Limited-Service Restaurants,8700 Indian Creek Pkwy,Overland Park,Johnson,KS,66210,2879,21000,RFS439462,0
Tokyo Japanese Cuisine LLC,Full-Service Restaurants,446 N West St,Wichita,Sedgwick,KS,67203,25496,54272,RFS197930,0
Tokyo Steakhouse  Inc,Full-Service Restaurants,2266 N Sandplum St,Wichita,Sedgwick,KS,67205,13787,13787,RFS126623,0
Tomi Sushi Steak LLC,Full-Service Restaurants,1803 E 1st St,Pratt,Pratt,KS,67124,12167,33920,RFS99214,0
Tomlinson Restaurant Group LLC,Full-Service Restaurants,1445 N Rock Rd Ste 250,Wichita,Sedgwick,KS,67206,60720,623700,RFS76516,0
Tong LLC,Full-Service Restaurants,14537 Metcalf Ave,Overland Park,Johnson,KS,66223,9025,40704,RFS77158,0
Tony's Pizza & Restaurant,Limited-Service Restaurants,3019 Scanlan Ave,Salina,Saline,KS,67401,915298,1101000,RFS367281,0
Tony's Villa Capri Inc,Limited-Service Restaurants,8126 Floyd St,Overland Park,Johnson,KS,66204,22293,22293,RFS435019,0
Top Notch Concession,Limited-Service Restaurants,1119 N Larimer St,Wichita,Sedgwick,KS,67203,30277,57000,RFS296498,0
Top Pitas LLC,Limited-Service Restaurants,4712 W 112th Ter,Leawood,Johnson,KS,66211,26008,42000,RFS397254,0
Top This Inc.,Full-Service Restaurants,116 E Wilson St,Spring Hill,Johnson,KS,66083,18577,33920,RFS50134,0
Topeka Deli Advertising Group Inc.,Limited-Service Restaurants,2933 SW Woodside Dr,Topeka,Shawnee,KS,66614,2879,21000,RFS364832,0
Topp'd Pizza Inc.,Limited-Service Restaurants,8407 Laurelwood St,Lenexa,Johnson,KS,66219,42727,66000,RFS437547,0
Toppers Pizza,Limited-Service Restaurants,6027 Metcalf Ln,Shawnee Mission,Johnson,KS,66202,19723,30000,RFS414008,0
Torreon Restaurant Company,Full-Service Restaurants,9129 Elmhurst Dr,Shawnee Mission,Johnson,KS,66212,16213,33920,RFS274641,0
Tortilla Jack's Inc,Full-Service Restaurants,1618 SW Washburn Ave,Topeka,Shawnee,KS,66604,21826,21826,RFS88731,0
Tortilla Ranch Mexican Gr,Full-Service Restaurants,8617 College Blvd,Overland Park,Johnson,KS,66210,22293,40704,RFS268397,0
Tossed N Sauced Pizza,Limited-Service Restaurants,306 NW 3rd St,Abilene,Dickinson,KS,67410,19862,39000,RFS368488,0
Town Pub,Limited-Service Restaurants,1001 Ottawa St,Leavenworth,Leavenworth,KS,66048,6109,6109,RFS285983,0
Trader's Cache LLC,Full-Service Restaurants,724 Massachusetts St,Lawrence,Douglas,KS,66044,13596,50880,RFS249810,0
Trail Boss LLC,Caterers,280 N 6th St,Carlton,Saline,KS,67448,3234,6784,RFS11242,0
Travelin' Smoke Bbq LLC,Full-Service Restaurants,502 W 12th St,Wellington,Sumner,KS,67152,16976,44096,RFS209801,0
Travels With Taste,Full-Service Restaurants,5921 W 88th Ter,Overland Park,Johnson,KS,66207,3167,27136,RFS226473,0
Treeline Grills L.L.C.,Limited-Service Restaurants,144 W 680th Ave,Farlington,Crawford,KS,66734,16067,36000,RFS316079,0
Tres Amigos Mexican Restaurant,Full-Service Restaurants,121 W Marlin St Ste 100,McPherson,McPherson,KS,67460,20572,50880,RFS56050,0
Tres Pesos Inc,Full-Service Restaurants,2150 N Amidon Ave,Wichita,Sedgwick,KS,67203,11155,23744,RFS120507,0
Trimmell Beef LLC,Full-Service Restaurants,659 Hh Rd,Fredonia,Wilson,KS,66736,2977,2977,RFS238957,0
Trinity Smokehouse,Full-Service Restaurants,1219 E 1st St Ste A,Pratt,Pratt,KS,67124,4612,27136,RFS56997,0
Triple B Restaurants L.L.C.,Full-Service Restaurants,1300 Lawrence Ave,Lawrence,Douglas,KS,66049,137944,137944,RFS64091,0
Triple C. Investments LLC,Limited-Service Restaurants,2420 N Woodlawn Blvd 100a,Wichita,Sedgwick,KS,67220,2051,2051,RFS353202,0
Triyyaki Noodle & Sushi Buffet,Full-Service Restaurants,821 Iowa St,Lawrence,Douglas,KS,66044,3687,23744,RFS263407,0
Trocaire Enterprises Inc,Limited-Service Restaurants,2755 N Maize Rd Ste 111,Wichita,Sedgwick,KS,67205,2494,3000,RFS361175,0
Tropical Enterprises LLC D/B/A,Full-Service Restaurants,12850 W 87th Street Pkwy,Lenexa,Johnson,KS,66215,7846,33920,RFS62694,0
Tropical Mexican Restaurant Inc,Full-Service Restaurants,428 S 1st St,Wakeeney,Trego,KS,67672,10815,24000,RFS193603,0
Tropical Smoothie Cafe,Full-Service Restaurants,4950 Noland Rd,Shawnee,Johnson,KS,66216,31581,57664,RFS207044,0
Tropical Smoothie Cafe,Full-Service Restaurants,101 W 29th St,Pittsburg,Crawford,KS,66762,2879,23744,RFS31288,0
